arm,role,n_cn,n_ad,adni_cn_proj_mean_ensembled,adni_ad_proj_mean_ensembled,oasis_cn_proj_mean,oasis_ad_proj_mean,marginal_shift,marginal_shift_ci_low,marginal_shift_ci_high,cn_shift,cn_shift_ci_low,cn_shift_ci_high,ad_shift,ad_shift_ci_low,ad_shift_ci_high,ad_cn_projected_separation,ad_cn_sep_ci_low,ad_cn_sep_ci_high,cohens_d,cohens_d_ci_low,cohens_d_ci_high,projected_auc,projected_auc_ci_low,projected_auc_ci_high,clinical_alignment_margin,clinical_alignment_margin_ci_low,clinical_alignment_margin_ci_high,validity_note
locked_frozen_transfer,primary,90,90,-1.910371703265103,1.9103717032651024,-2.430645637044077,-1.4828021848890371,-1.956723910966557,-2.225168451865102,-1.686632066710665,-0.5202739337789741,-0.8878258877204609,-0.1465484687434507,-3.39317388815414,-3.7862154717433705,-3.008226786201498,0.94784345215504,0.4035619544941375,1.479657612355793,0.51630632832695,0.2223710121461349,0.8185053813098543,0.6371604938271604,0.5523425925925926,0.7164197530864198,-1.4828021848890371,-1.875843768478268,-1.0978550829363958,Dataset-ComBat arms and locked transfer share the frozen VAE coordinates; the separately retrained Siemens-ComBat VAE does not.
external_dataset_combat_adni_reference,primary,90,90,-1.910371703265103,1.9103717032651024,-1.5057989714136195,-0.4746692231503681,-0.990234097281994,-1.282126876745204,-0.6980752276725244,0.4045727318514833,0.0045248688268033,0.8119315128737371,-2.3850409264154706,-2.8098361640055805,-1.9738439457533168,1.0311297482632515,0.4359641269571897,1.613733477619728,0.5182193089000486,0.2225516298230049,0.8224201084695321,0.6367901234567901,0.5517283950617284,0.7162993827160493,-0.4746692231503681,-0.8994644607404776,-0.0634722424882138,Dataset-ComBat arms and locked transfer share the frozen VAE coordinates; the separately retrained Siemens-ComBat VAE does not.
external_dataset_combat_no_reference,secondary,90,90,-1.910371703265103,1.9103717032651024,-1.885856940361286,-0.8831136443410171,-1.3844852923511517,-1.6687260078707535,-1.0984292656458536,0.0245147629038171,-0.3640023309779209,0.4219770312558565,-2.79348534760612,-3.211996087554168,-2.3884002901113472,1.002743296020269,0.4249738190266951,1.569757437335046,0.5158477198170408,0.2193695597279499,0.8191827703525701,0.6369135802469136,0.5516018518518518,0.7161728395061728,-0.8831136443410171,-1.3016243842890656,-0.4780285868462446,Dataset-ComBat arms and locked transfer share the frozen VAE coordinates; the separately retrained Siemens-ComBat VAE does not.
